iata_code,name,latitude,longitude,country,city
,Beggs Ranch/Aledo/ Airport,32.75149918,-97.6128006,US,Aledo
,Log Cabin Airport,32.802502,-97.6092,US,Aledo
,UT Health East Texas Athens Hospital Heliport,32.168825,-95.846192,US,Athens
,Redmond Taylor Army Heliport,32.73379898,-96.97229767,US,Dallas
,Russells Ranch Airport,33.53620148,-94.90720367,US,Annona
,Steen Airport,32.79320145,-99.87789917,US,Anson
,Hornady Ranch Airport,33.47790146,-98.54759979,US,Archer City
,Leroux Airport,33.10179901,-97.15499878,US,Argyle
,Flf Gliderport,30.85630035,-97.94589996,US,Briggs
,Oaks Airport,32.27519989,-95.08360291,US,Arp
,Lochridge Ranch Airport,31.98929977,-95.95110321,US,Athens
,Mabry AHP /NG/ Heliport,30.323309,-97.760414,US,Austin
,Dewberry Heliport,29.73329926,-95.86380005,US,Katy
,Flying O Airport,32.28900146,-96.70439911,US,Bardwell
,H E B Hospital Heliport,32.83349991,-97.12529755,US,Bedford
,Edwards Lucian Wells Ranch Airport,32.07369995,-101.564003,US,Big Spring
,Bar V K Airport,33.37639999,-97.24330139,US,Bolivar
,Haire Airport,33.34180069,-97.30860138,US,Sanger
,Windy Tales Airport,32.84841537,-97.98430634,US,Mineral Wells
,Key's Ranch Airport,33.44319916,-94.81410217,US,Boxelder/Lydia
,Green Ranch Airport,32.83349991,-99.04199982,US,Breckenridge
,Flying S Ranch Airport,33.13180161,-97.76860046,US,Bridgeport
,Duke Ranch Airport,36.37950134,-100.3430023,US,Darrouzett
,Ruby Field,33.47719955,-97.25060272,US,Era
,Echo Lake Airport,32.25429916,-95.65579987,US,Brownsboro
,Pippen-York Ranch Airport,30.09129906,-98.36470032,US,Blanco
,Fair Weather Field,29.9375,-96.03944397,US,Monaville
,Goode Field,32.50989914,-96.00270081,US,Canton
,Sierra Medical Center Heliport,31.7779007,-106.4789963,US,El Paso
,Hawkeye Hunting Club Airport,31.76679993,-97.12940216,US,Center
,Blackwood Airpark,32.4095993,-97.3871994,US,Cleburne
,Sandy Creek Ranch Airfield,33.70768356,-96.22384644,US,Revenna
,Talley Airport,31.832222,-97.718889,US,Clifton
,Biggin Hill Airport,30.11829948,-95.86000061,US,Hockley
,Denton Community Hospital Heliport,33.21630096,-97.16470337,US,Denton
,Smith Airport,32.20009995,-96.32939911,US,Corsicana
,Parrish Airstrip,31.79459953,-97.77390289,US,Cranfills Gap
,Police H Port-Redbird Heliport,32.68330002,-96.85810089,US,Dallas
,Moore Airpark,26.2125,-98.408058,US,Palmview
,Southland Center Heliport,32.77370071,-96.7983017,US,Dallas
,Douglass Ranch Airport,27.71549988,-98.70249939,US,Freer
,U S Coast Guard Station Heliport,26.07229996,-97.16359711,US,Port Isabel
,Southwest Custom Aircraft Heliport,32.58679962,-97.1832962,US,Mansfield
,Eds Administration Nr 2 Heliport,33.07329941,-96.14749908,US,Plano
,T I Company Heliport,32.91429901,-96.75219727,US,Dallas
,Baker's Place Airport,30.3302,-97.4589,US,Elgin
,Rhodes Ranch Airport,32.63349915,-95.43910217,US,Mineola
,Brownfield Regional Medical Center Heliport,33.18759918,-102.2679977,US,Brownfield
,Lazy 9 Ranch Airport,33.29930115,-97.52729797,US,Decatur
,Beechwood Heliport,33.02310181,-97.28829956,US,Fort Worth
,Rebel Field,29.3987999,-95.07849884,US,Alta Loma
,Hodges Air Field,32.3606,-97.302498,US,Keene
,Parker Place Airport,33.59180069,-96.2766037,US,Ector
,Southwest General Hospital Heliport,29.351903,-98.545017,US,San Antonio
,Eberly Ranch Airport,30.05188942,-96.21823883,US,Chappell Hill
,JMK International Inc Heliport,32.715333,-97.413665,US,Fort Worth
,Wood Triple D Airport,30.379132,-97.194843,US,Elgin
,Big Brown Creek Airstrip,31.830998,-96.0522,US,Fairfield
,Thomas Flying Field,32.26139832,-97.27529907,US,Parker
,Sandbur Ranches Private Airport,31.00970078,-96.540802,US,Franklin
,Baylor Scott & White Medical Center Heliport,32.919637,-96.660842,US,Garland
,Mallick Tower Heliport,32.758499,-97.342003,US,Fort Worth
,Block Ranch Airport,32.32920074,-97.23190308,US,Alvarado
,Crescent C Ranch Airport,28.08888817,-99.04888916,US,Cotulla
,Eds Superdrome Heliport,33.13219833,-96.78890228,US,Frisco
,Robotek Airport,33.54999924,-97.0381012,US,Gainesville
,Laguna Park Community Airport,31.8636,-97.380898,US,Laguna Park
,Water Department Heliport,32.74900055,-97.34500122,US,Fort Worth
,Gmf Ranch Heliport,33.09059906,-96.56690216,US,Allen/Lucas
,City of Fort Worth Heliport,32.7779007,-97.32499695,US,Fort Worth
,Methodist Hospital Alkek Heliport,29.71050072,-95.39880371,US,Houston
,South Texas Regional Hospital Heliport,28.93330002,-98.52449799,US,Jourdanton
,Stemmons Place Heliport,32.80989838,-96.84919739,US,Dallas
,Ganze Ranch Airstrip,32.969799,-96.622498,US,Garland
,Flight Safety Texas Heliport,32.802101,-97.183296,US,Hurst
,Madeira Airpark,32.9076004,-96.59690094,US,Garland
,Green Airport,30.59600067,-97.66940308,US,Georgetown
,Wright Ranch Airport,32.16680145,-97.83360291,US,Glen Rose
,Flying D Ranch Airport,33.4529,-97.276703,US,Era
,Coppenger Farm Airport,32.41400146,-97.53220367,US,Godley
,Maxwell Field,33.39929962,-97.25700378,US,Sanger
,Cade Field,31.76490021,-97.79640198,US,Cranfills Gap
,Hawkins Private Airport,32.475101,-97.5009,US,Godley
,Williams Field,34.00680161,-102.9869995,US,Goodland
SYK,Stykkishólmur Airport,65.05809784,-22.7942009,IS,Stykkishólmur
SYL,Roberts Army Heliport,35.81499863,-120.7440033,US,Camp Roberts/San Miguel
,Mtera Airport,-7.097152,35.981575,TZ,Mtera
,Manyoni North Airport,-5.72119,34.838487,TZ,Manyoni
,Mbinga Airport,-10.96399975,35.01179886,TZ,Mbinga
,Tura Airport,-5.48924017,33.87820053,TZ,Tura
,Mvumi Airport,-6.376389,35.898611,TZ,Mvumi
,Kasulu Airport,-4.549167,30.102222,TZ,Kasulu
,Tulawaka Gold Mine Airstrip,-3.210604,31.546516,TZ,Uyovu
,Maswa Airstrip,-3.186741,33.792056,TZ,Nyalikungu
,Biharamulo Airport,-2.663273,31.36515,TZ,Biharamulo
,Manyoni Airport,-5.758501,34.799656,TZ,Manyoni
,Liwale Airport,-9.796886,37.870732,TZ,Liwale
,Ifakara Airport,-8.064876,36.698112,TZ,Ifakara
,Mkwaja Airport,-5.719283,38.828465,TZ,Mkwaja
,Mbamba Bay Airport,-11.303451,34.842717,TZ,Mbamba Bay
,Iku Airport,-6.908626,31.166407,TZ,Iku
,Sasakwa Airport,-2.073124,34.510235,TZ,
,Jongomeru Airport,-7.894934,34.580821,TZ,Jongomeru
,Kogatende Airstrip,-1.568396,34.886933,TZ,Kogatende
,Lamai Airport,-2.269407,34.023569,TZ,
,Lobo Airstrip,-2.009865,35.159105,TZ,Lobo
,Mpululu Airport,-7.042659,34.724101,TZ,Mpululu
,Tarangire 2 Airport,-3.761121,36.027171,TZ,Tarangire
,Rubondo Airport,-2.30078,31.849455,TZ,Rubondo Island
,Ndutu Airport,-3.030715,34.988468,TZ,Ndutu
,Sitalike Airport,-6.631518,31.135481,TZ,Sitalike
,Fort Ikoma Airport,-2.080103,34.62952,TZ,Fort Ikoma
,Kuro Airport,-4.007918,36.076105,TZ,Kuro
,Msembe Airport,-7.684811,34.922282,TZ,Msembe
,Magangwe Airport,-7.719942,34.226726,TZ,Magangwe
,Beho Beho Airstrip,-7.666746,37.927229,TZ,Beho Beho
,Boma Ulanga Airstrip,-8.188467,36.91211,TZ,Boma Ulanga
,Buturi Airport,-3.199844,34.436504,TZ,Buturi
,Fish Eagle Airport,-4.805057,31.276613,TZ,Ibolero
,Isanga Airport,-7.527162,33.884071,TZ,Isanga
,Kifura Airstrip,-3.838092,30.640202,TZ,Kifura
,Kihurumila Airport,-9.0411,38.273756,TZ,Kihurumila
,Luhanyando Airoprt,-9.447883,36.848932,TZ,Luhanyando
,Manane Airport,-8.206858,36.959834,TZ,Manane
,Matambwe Airport,-7.528887,37.76201,TZ,Matambwe
,Matambwe Old Airport,-7.535478,37.776384,TZ,Matambwe
,Mbunga Airport,-8.978724,36.869154,TZ,Mbunga
,Mkangira Airport,-8.958151,37.338793,TZ,Mkangira
,Mkomazi-Kisima Airport,-4.079592,38.086684,TZ,Mkomazi
,Mkuyu Airport,-9.966951,36.878941,TZ,Mkuyu
,Mlembwe Airport,-9.426932,37.519672,TZ,Mlembwe
,Mpunde Airport,-6.259359,33.619996,TZ,Mpunde
,Mtemaupinde Airport,-11.206844,38.162974,TZ,Mtemaupinde
,Mtemere Airport,-7.750093,38.208474,TZ,Mtemere
,Muhuba Airport,-5.770289,31.721521,TZ,Muhuba
,Mwambesi Airport,-11.61227,37.564572,TZ,Mwambesi
,Rungwa Airport,-6.935716,33.530089,TZ,Rungwa
,Saadani Airport,-6.030896,38.770264,TZ,Saadani
,Sire Airport,-5.713026,31.83135,TZ,Sire
,Siwandu Airport,-7.6847,38.136731,TZ,Siwandu
,Ngorongoro Airport,-3.221398,35.476965,TZ,Ngorongoro
,Alliance Airstrip,-2.602346,33.676018,TZ,
,Birise Airport,-5.428612,35.166079,TZ,Birise
,Bulyanhulu Airport,-3.2292,32.473316,TZ,Bubada
,Chidudu Airport,-6.565131,35.1737,TZ,Chidudu
,Endanyawish Airport,-3.711702,35.270623,TZ,Endanyawish
,Golden Pride Mines Airport,-4.080354,33.160212,TZ,
,Gorimba Airport,-4.837753,35.366121,TZ,Gorimba
,Gua Airport,-7.868375,32.48466,TZ,Gua
,Handa Airport,-4.954854,35.323672,TZ,Handa
,Harbanget Airport,-3.868369,35.396409,TZ,Harbanget
,Haidom Airport,-4.198626,35.018655,TZ,Haidom
,Ibanda Airport,-1.074975,30.51758,TZ,Ibanda
,Ifunda Farm Airstrip,-8.070735,35.432556,TZ,Ifunda
,Kagera Sugar Airport,-1.233641,31.327325,TZ,
,Kapalagulu Airport,-5.904938,30.082868,TZ,Kapalagulu
,Kapenta Airport,-8.357716,32.103045,TZ,Sumbawanga
,Ihanda Airstrip,-1.552361,31.104871,TZ,Ihanda
,Kibebe Airport,-7.797941,35.762345,TZ,Kibebe
,Kibidula Airport,-8.412202,35.094073,TZ,Kibidula
,Kihansi Airport,-8.653119,35.865055,TZ,Kihansi
,Kilombero Airport,-7.687751,36.986496,TZ,Kidatu
,Kilumbi Airport,-6.32536,34.173759,TZ,Kilumbi
,Kishoshoroni Airport,-2.015174,35.273109,TZ,Kishoshoroni
,Kitumbeine Airport,-2.820447,36.323156,TZ,Kitumbeine
,Kwajoni Airport,-5.512166,38.965097,TZ,Kwajoni
,Lolmorijoi Airport,-4.549415,37.024381,TZ,Simanjiro
,Lualanje Airport,-7.918083,33.552315,TZ,Chunya
,Lugonesi Airport,-6.15954,30.298705,TZ,Mpanda
,Lukwati Airport,-7.599608,32.3072,TZ,Chunya
,Maboxi Airport,-8.391651,37.168761,TZ,Kidatu
,Madaba Airport,-8.643293,37.673992,TZ,Liwale
,Mahaka Airport,-6.135581,35.049797,TZ,Mahaka
,Makau Airport,-3.367409,34.824166,TZ,Makau
,Malagarasi Airport,-4.793813,30.712949,TZ,Malagarasi
,Mamarehe Airport,-2.657814,34.394518,TZ,Mamarehe
,Mashado Airport,-5.470712,38.955266,TZ,Pangani
,Masimba Airport,-7.267927,34.218247,TZ,Rungwa
,Matemanga Airport,-10.763142,36.953222,TZ,Matemanga
,Matipwili Airport,-6.248936,38.678104,TZ,Matipwili
,Mbarali Airport,-8.656494,34.273113,TZ,Mbarali
,Mbono 2 Airport,-3.11141,34.660824,TZ,Maswa
,Buhemba Airport,-1.774223,34.098139,TZ,Buhemba
,Mchukwi Rufiji Airport,-7.772857,39.019695,TZ,Rufiji
,Merugoi Airport,-2.723808,36.135783,TZ,Longido
,Mlambala Airport,-7.233234,32.063351,TZ,Mlambala
,Mlele Ram Airport,-6.784087,31.367951,TZ,Mlele
,Mngeta Airport,-8.364091,36.103211,TZ,Ifakara
,Mountain Side Airport,-2.878109,37.135211,TZ,Moshi
,Msima 1 Airport,-6.339313,31.849913,TZ,Msima
,Msima 2 Airport,-5.839096,31.459827,TZ,Msima
,Mtibwa Airport,-6.148889,37.661551,TZ,Mvomero
,Muhesi Airport,-6.139352,34.464442,TZ,Muhesi
,Murungu Airport,-4.185382,31.293522,TZ,Murungu
,Naibormut Airport,-4.469807,36.669798,TZ,Simanjiro
,Ng'Wazi Airport,-8.522635,35.179545,TZ,Ng'Wazi
,North Mara Airport,-1.425761,34.543508,TZ,
,Piti Airport,-7.20467,32.925773,TZ,Chunya
,Ras Kutani Airport,-6.93512,39.492977,TZ,Ras Kutani
,Rungwa River Airport,-7.107139,32.481492,TZ,Rungwa
,Shama Airport,-6.322146,32.562788,TZ,Shama
,Songo Songo Airstrip,-8.528092,39.506976,TZ,Songo Songo Island
,Tarime Airport,-1.293878,34.420428,TZ,Tarime
,TPC Airport,-3.500144,37.323855,TZ,
,Wosiwosi Airport,-2.402902,36.120142,TZ,Monduli
,Yaeda Airport,-3.961546,35.144932,TZ,Mbulu
,Bushman Airstrip,-9.17479,35.966534,TZ,
,Gelai East Airport,-2.476768,36.25761,TZ,Gelai
,Klein's Camp Airport,-1.775438,35.278282,TZ,
,Lamai Airport,-1.561738,34.702039,TZ,
,Lugala Airport,-8.916494,36.126593,TZ,Lugala
,Luwegu Airport,-9.022345,37.289976,TZ,Luwegu
,Lwafi Airport,-6.982929,30.894894,TZ,Lwafi
,Makwasa Airport,-6.817874,34.218918,TZ,Makwasa
,Masusu Airport,-2.272545,35.808636,TZ,Masusu
,Mikindani Airport,-10.256118,40.093869,TZ,Mikindani
,Mlele Airport,-7.119408,31.839151,TZ,Mlele
,Mugumu Airport,-1.870455,34.645517,TZ,Mugumu
,Nkinga Airport,-4.425665,33.450677,TZ,Nkinga
,Nkoname Airport,-6.918093,34.871684,TZ,Nkoname
,Olemilei Airport,-2.40866,35.627164,TZ,Arash
,Sanzale Airport,-6.471723,38.880082,TZ,Bagamoyo
,Sikonge Airport,-5.627718,32.762082,TZ,Sikonge
,Kasense Airport,-5.784903,31.355212,TZ,
,Mawemeru Airport,-3.111222,32.21536,TZ,Mawemeru
,Buckreef Airport,-3.095158,32.019562,TZ,Buseresere
,Stieglers Gorge Airport,-7.820084,37.87828,TZ,
,Sumbazi Airport,-7.884957,37.678091,TZ,
SYM,Pu'er Simao Airport,22.793301,100.959,CN,Pu'er
SYN,Stanton Airfield,44.4754982,-93.01629639,US,Stanton
SYO,Shonai Airport,38.81219864,139.7870026,JP,Shonai
,Midway Airport,43.45819855,-112.8089981,US,Atomic City
SYP,Ruben Cantu Airport,8.085599899,-80.94529724,PA,Santiago
,Graham US Forest Service Airport,43.9552002,-115.2730026,US,Atlanta
,Big Southern Butte Airport,43.42910004,-113.0589981,US,Atomic City
,Coxs Well Airport,43.2179985,-113.2269974,US,Atomic City
,Bancroft Municipal Airport,42.72079849,-111.8669968,US,Bancroft
,Henry's Lake Airport,44.6291008,-111.3509979,US,Lake/Island Park/
,Bernard US Forest Service Airport,44.979599,-114.7350006,US,Bernard
,Big Creek Airport,45.1332016,-115.3219986,US,Big Creek
,Twin Bridges Airport,43.94660187,-114.1100006,US,Ketchum
,Carey Airport,43.30820084,-113.9339981,US,Carey
,Upper Loon Creek US Forest Service Airport,44.59159851,-114.822998,US,Challis
,Crescent Valley Airport,40.41590118,-116.5630035,US,Crescent Valley
,Donald D. Coski Memorial Airport,44.72545624,-116.0912399,US,Donnelly
,Camas County Airport,43.33739853,-114.7969971,US,Fairfield
,Smiley Creek Airport,43.912209,-114.79622,US,Galena
,Garden Valley Airport,44.06800079,-115.9319992,US,Garden Valley
,Grasmere Airport,42.36660004,-115.8840027,US,Grasmere
,Antelope Valley Airport,43.67599869,-113.6019974,US,Grouse
,Magic Reservoir Airport,43.28239822,-114.3949966,US,Hailey
,Hazelton Municipal Airport,42.576312,-114.135557,US,Hazelton
,Howe Airport,43.83909988,-113.0469971,US,Howe
,Idaho City US Forest Service Airport,43.8207016,-115.8509979,US,Idaho City
,Laidlaw Corrals Airport,43.03739929,-113.7340012,US,Kimama
,Borodyanka Air Base,50.66699982,29.91500092,UA,Borodyanka
,Brody Air Base,50.13000107,25.17000008,UA,Brody
,Chernihiv Air Base,51.54999924,31.31669998,UA,Chernihiv
,Pustogorod Air Base,51.84999847,34.04999924,UA,Hlukhiv
,Nizhyn Air Base,51.08853531,31.87099457,UA,Nizhyn
,Kornych Air Base,48.52899933,25.125,UA,
,Kolomiya Airport,48.55099869,25.04199982,UA,Kolomiya
,Chortkiv Air Base,48.97800064,25.74200058,UA,Chortkiv
,Gora Klementyeva Airfield,45.02000046,35.20999908,UA,Otvazhnoye
,Oktyabrskoe Air Base,45.31999969,34.09999847,UA,Oktyabrskoe
,Karankut Air Base,45.577999,34.282001,UA,Volnoye
,Kirovskoe Air Base,45.16699982,35.18299866,UA,Kirovskoe
,Risovoye Airfield,45.99599838,33.68099976,UA,Krasnoperekopsk
,Donuzlav Air Base,45.32699966,33.04999924,UA,Mirnyi
,Perekop Airfield,46.15800095,33.71699905,UA,Armyansk
,Yukharina Balka Airfield,44.55099869,33.48799896,UA,Sevastopol
,Genichesk Air Base,46.20899963,34.76499939,UA,Genichesk
,Khersones Air Base,44.58000183,33.39500046,UA,Sevastopol
,Bagerovo Air Base,45.4070015,36.24499893,UA,Bagerovo
,Melitopol Air Base,46.880001,35.305,UA,Melitopol
,Skadovsk Airport,46.1269989,32.9090004,UA,Skadovsk
,Kacha Air Base,44.77999878,33.56999969,UA,Sevastopol
,Chkalovskiy Airfield,45.07300186,35.20299911,UA,
,Askaniya-Nova Airport,46.41999817,33.72499847,UA,
,Bila Tserkva Airfield,49.79499817,30.03000069,UA,Bila Tserkva
,Blagoyevo Air Base,46.89500046,30.70000076,UA,Petrovka
,Bliznyuki Air Base,48.8769989,36.54999924,UA,Lozovaya
,Zhovtneve Air Base,45.63999939,28.67000008,UA,Bolgrad
,Bolshoy Tokmak Air Base,47.28499985,35.70999908,UA,Tokmak
,Luzhani Airfield,48.38399887,25.7670002,UA,Luzhani
,Oleksandriya Air Base,48.68000031,33.18000031,UA,Oleksandriya
,Artsiz Airfield,45.94499969,29.37000084,UA,Artsiz
,Kiliya Airport,45.46099854,29.28700066,UA,Kiliya
,Limanske Airfield,46.66999817,30.01000023,UA,Limanske
,Chоrnobil Heliport,51.2859993,30.1989994,UA,Chоrnobil
,Dmitrievka Airfield,48.95000076,39.11500168,UA,Novoaydar
,Dobryanka Airfield,52.08300018,31.12000084,UA,Dobryanka
,Kiev Chaika,50.428696,30.29854,UA,Kiev
,Tsuniv Airfield,49.831848,23.690052,UA,Gorodok
,Sovyetskiy Air Base,45.35499954,34.93999863,UA,Sovyetskiy
,Yuzhniy Airfield,44.58000183,33.49599838,UA,Sevastopol
,Voznesensk Air Base,47.50999832,31.25499916,UA,Voznesensk
,Foros Helipad,44.39189911,33.75370026,UA,Foros
,Sevastopol Naval Institute Helipad,44.61029816,33.47949982,UA,Sevastopol
,Izyum Air Base,49.25999832,37.15499878,UA,Ivanivka
,Kalinivka Air Base,49.48500061,28.53700066,UA,Kalinivka
,Dolgintsevo Air Base,47.887,33.533,UA,Kryvyi Rih
,Poltava Air Base,49.627,34.487,UA,Poltava
SYQ,Tobias Bolanos International Airport,9.957050323,-84.13980103,CR,San Jose
SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,US,Syracuse
,Lokhvitsya Airport,50.346,33.296,UA,Lokhvitsya
,Korotych Airfield,49.971,36.011,UA,Lyubotin
,Palmira Airfield,49.763,32.123,UA,Zolotonosha
,Kupyansk Air Base,49.684,37.715,UA,Kupyansk
,Shiroke Airfield,47.91887308,34.95746613,UA,Zaporizhia
,Mayske Airfield,48.48725893,35.62497139,UA,Mayske
,Mospyne Airfield,47.84162069,38.10084343,UA,Mospyne
,Yenakiyeve Airfield,48.17956527,38.20186615,UA,Yenakiyeve
,Valeryanivka Airfield,47.62884278,37.39977837,UA,Volnovakha
,Gostra Mogila Airfield,48.53138436,39.39079285,UA,Luhansk
,Dalnik Airfield,46.49212903,30.62018394,UA,Odessa
,Liman Airfield,46.57851,30.703053,UA,Odessa
,Kruglaya Bukhta Heliport,44.60141493,33.45064402,UA,Sevastopol
,Yalta Heliport,44.48530055,34.13722515,UA,Yalta
,Respect Hall Helipad,44.43242,34.08022821,UA,Miskhor
,Ochakiv Air Base,46.647786,31.553764,UA,Ochakiv
,Kanatove Air Base,48.56136459,32.38720715,UA,Kirovohrad
,Mala Vyska Airfield,48.632,31.616,UA,Mala Vyska
,Uman Air Base,48.79403,30.208197,UA,Uman
,Kamyanka Airfield,48.55255206,35.01729012,UA,Dnipropetrovsk
,Zhovti Vody Airstrip,48.35050251,33.44427109,UA,Zhovti Vody
,Volodimirivka Airstrip,48.28403535,33.44894886,UA,Zhovti Vody
,Hydropark,50.45805556,30.56833333,UA,
,Mariinsky park helipad,50.44861111,30.545,UA,
,Zhalizhnia,50.4734613,24.4743705,UA,
,Turynka,50.1205511,24.035789,UA,
,Aerodrom Krupske,49.451556,24.043866,UA,
,Chervonoarmiis'ke,45.791332,28.7248912,UA,
,Andrushivka,50.0193428,28.9912024,UA,
,Narodychi,51.2312512,29.0707288,UA,
,Tal'ne,48.8715407,30.6593031,UA,
,Sutiski,49.066667,28.44166,UA,
,Filiutka,49.335903,29.270067,UA,
,Mykolaivka-Novorosiis'ka,46.1309439,29.8746147,UA,
,Iziaslav,50.1196431,26.8681069,UA,
,Pohrebyshche,49.4943236,29.2417992,UA,Pohrebyshche
,Krasni Okny Airfield,47.5491617,29.4291915,UA,
,Chervonobirka Airstrip,50.5880085,29.264402,UA,
,Shevchenkove Airstrip,50.876703,29.071036,UA,
,Korostelivka Airstrip,50.5575109,28.7814208,UA,
,Lidavo Airstrip,50.4681472,26.2177308,UA,Lidavo
,Kryzhopil Airstrip,48.3587402,28.8603972,UA,Kryzhopil
,Pishchanka Airstrip,48.200516,28.8630634,UA,Pishchanka
,Smodna Airfield,48.306675,25.14064,UA,Smodna
,Aerodrom Turijsk,51.0224379,24.6185553,UA,Turijsk
,Frunzivka Airstrip,47.3313702,29.7908674,UA,
,Troits'ke Airstrip,47.6693733,30.2982862,UA,Troits'ke
,Zabroshennyy aerodrom,49.532465,29.8864455,UA,
,Kremydivka Airfield,46.7478819,30.7939414,UA,
,Ksaverivka Airfield,50.0056471,30.1979242,UA,
,Mezhigyrya Heliport,50.621465,30.460391,UA,
,Lyneya Airstrip,51.4134437,30.8754396,UA,
,Buzova Glider Field,50.4017109,30.0537175,UA,Buzova
,Dymer Airstrip,51.0071035,29.9782477,UA,Dymer
,Karabachyn Airstrip,50.274742,29.4414066,UA,
,Anan'iv Airstrip,47.6796995,29.9669261,UA,
,Kamyanka Airfield,48.6955236,26.6092885,UA,Kamyamka
,Drohobych Airfield,49.3662916,23.5683736,UA,
,Malyn Airstrip,50.786675,29.246711,UA,Malyn
,Pogorelovka Airstrip,48.525151,25.993457,UA,
,Rudnya Airstrip,49.3729435,27.5311313,UA,
,Palianychyntsi Airstrip,50.0129543,29.9795159,UA,
,Lanivtsi Airstrip,49.84537,26.1161932,UA,Lanivtsi
,Zahnitkiv Airstrip,48.0351886,28.9258992,UA,Zahnitkiv
,Hardyshivka Airstrip,49.898809,28.4366135,UA,Hardyshivka
,Nova Vasylivka Airstrip,50.3228953,28.3612108,UA,Nova Vasylivka
,Orekhovo airfield,48.201881,35.019135,UA,Orekhovo
,Rafalivka Helicopter Base,51.360218,25.9194958,UA,
,Romashky Airstrip,49.7354043,30.5536534,UA,Romashky
,Novopavlivka Airstrip,48.1362418,36.7356542,UA,Novopavlivka
,Kobelyachok Airstrip,49.0522143,33.7993478,UA,Kobelyachok
,Iskrivka Airstrip,48.1787704,33.354016,UA,Iskrivka
,Biloyarivka Airstrip,47.8106394,38.6299975,UA,
,Vychivka Helicopter Base,51.8205394,26.2873632,UA,Vychivka
,Bilohorodka Heliport,50.424536,30.272438,UA,Bilohorodka
,Pidhirya Airfield,48.788823,24.476531,UA,
,Kosino Spa Resort,48.253128,22.49937,UA,
,Pidverbtsi Airstrip,48.78682,25.217443,UA,
,Sambir Air Base,49.54999924,23.33499908,UA,Sambir
,Starokostiantyniv Air Base,49.74829865,27.27330017,UA,Starokostiantyniv
,Dubno Air Base,50.45000076,25.83329964,UA,Dubno
,Konotop Air Base,51.25,33.15000153,UA,Konotop
,Okhtyrka Air Base,50.306,35.02,UA,Okhtyrka
,Lebedyn Air Base,50.549999,34.533298,UA,Lebedyn
,Vasylkiv Air Base,50.23329926,30.29999924,UA,Vasylkiv
,Velyka Krucha Air Base,50.15000153,32.53329849,UA,Pyriatyn
,Pryluki Air Base,50.56669998,32.31669998,UA,Pryluky
,Stryi Air Base,49.24330139,23.7866993,UA,Stryi
,Gorodnya Air Base,51.883301,31.65,UA,Gorodnya
,Liubsha Air Base,49.2883,24.198299,UA,Kalush
,Lutsk Air Base,50.78868303,25.3482914,UA,Lutsk
,Ovruch Air Base,51.27136612,28.72083664,UA,Ovruch
,Zhovtneve Air Base,50.9109993,24.45199966,UA,Volodymyr-Volynskyi
,Batken Airport,40.042899,70.83784,KG,Batken
,Chardara Airport,41.2765007,67.97100067,KZ,Shardara
,Lugovoy Airport,42.973598,72.726402,KZ,Lugovoy
,Chirchik Airport,41.51679993,69.57540131,UZ,Chirchik
SYS,Saskylakh Airport,71.92790222,114.0800018,RU,Saskylakh
SYT,Saint-Yan Airport,46.41249847,4.013259888,FR,Saint-Yan
SYU,Warraber Island Airport,-10.20829964,142.8249969,AU,Sue Islet
,Ak Bashat Airport,42.88958,73.602004,KG,Ak Bashat village
,Burana Airport,42.753693,75.33263,KG,Burana village
SYV,Sylvester Airport,31.55850029,-83.89569855,US,Sylvester
SYW,Sehwan Sharif Airport,26.47310066,67.71720123,PK,Sehwan Sharif
SYX,Sanya Phoenix International Airport,18.30290031,109.4120026,CN,Sanya
,Stepnogorsk Airport,52.326,71.8523,KZ,Stepnogorsk
SYY,Stornoway Airport,58.21559906,-6.331110001,GB,Stornoway
SYZ,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,IR,Shiraz
,Cholpon-Ata Airport,42.65370178,77.05670166,KG,Cholpon-Ata
,Isfana Airport,39.82473744,69.56882,KG,Isfana
SZA,Soyo Airport,-6.141089916,12.37180042,AO,Soyo
SZB,Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,MY,Subang
SZE,Semera Airport,11.7875,40.9915,ET,Semera
,Karakol Airport,42.5080986,78.40779877,KG,Karakol
,Kant Air Base,42.85319901,74.84649658,KG,Kant
,Kazarman Airport,41.41029081,74.04441834,KG,Kazarman
SZF,Samsun Çarşamba Airport,41.254501,36.567101,TR,Samsun
SZG,Salzburg Airport,47.79330063,13.00430012,AT,Salzburg
SZH,Senipah Heliport,-0.975679,117.147701,ID,Senipah
,Yubileyniy Airfield,46.05500031,63.25,KZ,Baikonur
SZI,Zaysan Airport,47.487491,84.887675,KZ,Zaysan
SZJ,Siguanea Airport,21.64249992,-82.95510101,CU,Isla de la Juventud
,Ayaguz Airport,47.91859818,80.45279694,KZ,Ayaguz
SZK,Skukuza Airport,-24.96089935,31.58869934,ZA,Skukuza
SZL,Whiteman Air Force Base,38.7303009,-93.54789734,US,Knob Noster
SZM,Sesriem Airstrip,-24.51280022,15.74670029,NA,
SZN,Santa Cruz Island Airport,34.060197,-119.915321,US,Santa Barbara
SZP,Santa Paula Airport,34.34719849,-119.060997,US,Santa Paula
,Aralsk Airport,46.83300018,61.61700058,KZ,Aralsk
